id,sire,dam,population (1=Innisfail),"temperature (1=lab cold, 2=lab benign, 3=lab hot)",rep,"surv (1=survived to adult stage, 0=did not survive to the adult stage)"
507094,11067,110675,1,1,1106752,0
507095,11067,110675,1,1,1106752,0
507096,11067,110675,1,1,1106752,0
507097,11068,110681,1,1,1106812,1
507098,11068,110681,1,1,1106812,1
507099,11068,110681,1,1,1106812,1
507100,11068,110681,1,1,1106812,1
507101,11068,110681,1,1,1106812,1
507102,11068,110681,1,1,1106812,1
507103,11068,110681,1,1,1106812,0
507104,11068,110681,1,1,1106812,0
507105,11068,110682,1,1,1106822,1
507106,11068,110682,1,1,1106822,1
507107,11068,110682,1,1,1106822,1
507108,11068,110682,1,1,1106822,1
507109,11068,110682,1,1,1106822,1
507110,11068,110682,1,1,1106822,1
507111,11068,110682,1,1,1106822,1
507112,11068,110682,1,1,1106822,1
507113,11068,110683,1,1,1106832,1
507114,11068,110683,1,1,1106832,1
507115,11068,110683,1,1,1106832,1
507116,11068,110683,1,1,1106832,1
507117,11068,110683,1,1,1106832,1
507118,11068,110683,1,1,1106832,0
507119,11068,110683,1,1,1106832,0
507120,11068,110683,1,1,1106832,0
507121,11068,110684,1,1,1106842,1
507122,11068,110684,1,1,1106842,1
507123,11068,110684,1,1,1106842,1
507124,11068,110684,1,1,1106842,1
507125,11068,110684,1,1,1106842,1
507126,11068,110684,1,1,1106842,1
507127,11068,110684,1,1,1106842,0
507128,11068,110684,1,1,1106842,0
507129,11069,110691,1,1,1106912,1
507130,11069,110691,1,1,1106912,1
507131,11069,110691,1,1,1106912,1
507132,11069,110691,1,1,1106912,1
507133,11069,110691,1,1,1106912,1
507134,11069,110691,1,1,1106912,1
507135,11069,110691,1,1,1106912,1
507136,11069,110691,1,1,1106912,1
507137,11069,110693,1,1,1106932,1
507138,11069,110693,1,1,1106932,0
507139,11069,110693,1,1,1106932,0
507140,11069,110693,1,1,1106932,0
507141,11069,110693,1,1,1106932,0
507142,11069,110693,1,1,1106932,0
507143,11069,110693,1,1,1106932,0
507144,11069,110693,1,1,1106932,0
507145,11069,110694,1,1,1106942,1
507146,11069,110694,1,1,1106942,0
507147,11069,110694,1,1,1106942,0
507148,11069,110694,1,1,1106942,0
507149,11069,110694,1,1,1106942,0
507150,11069,110694,1,1,1106942,0
507151,11069,110694,1,1,1106942,0
507152,11069,110694,1,1,1106942,0
507153,11069,110695,1,1,1106952,1
507154,11069,110695,1,1,1106952,1
507155,11069,110695,1,1,1106952,1
507156,11069,110695,1,1,1106952,1
507157,11069,110695,1,1,1106952,1
507158,11069,110695,1,1,1106952,1
507159,11069,110695,1,1,1106952,1
507160,11069,110695,1,1,1106952,0
507161,11070,110701,1,1,1107012,0
507162,11070,110701,1,1,1107012,0
507163,11070,110701,1,1,1107012,0
507164,11070,110701,1,1,1107012,0
507165,11070,110701,1,1,1107012,0
507166,11070,110701,1,1,1107012,0
507167,11070,110701,1,1,1107012,0
507168,11070,110701,1,1,1107012,0
507169,11070,110703,1,1,1107032,0
507170,11070,110703,1,1,1107032,0
507171,11070,110703,1,1,1107032,0
507172,11070,110703,1,1,1107032,0
507173,11070,110703,1,1,1107032,0
507174,11070,110703,1,1,1107032,0
507175,11070,110703,1,1,1107032,0
507176,11070,110703,1,1,1107032,0
507177,11070,110704,1,1,1107042,0
507178,11070,110704,1,1,1107042,0
507179,11070,110704,1,1,1107042,0
507180,11070,110704,1,1,1107042,0
507181,11070,110704,1,1,1107042,0
507182,11070,110704,1,1,1107042,0
507183,11070,110704,1,1,1107042,0
507184,11070,110704,1,1,1107042,0
507185,11070,110705,1,1,1107052,1
507186,11070,110705,1,1,1107052,0
507187,11070,110705,1,1,1107052,0
507188,11070,110705,1,1,1107052,0
507189,11070,110705,1,1,1107052,0
507190,11070,110705,1,1,1107052,0
507191,11070,110705,1,1,1107052,0
507192,11070,110705,1,1,1107052,0
507193,11071,110712,1,1,1107122,1
507194,11071,110712,1,1,1107122,0
507195,11071,110712,1,1,1107122,0
507196,11071,110712,1,1,1107122,0
507197,11071,110712,1,1,1107122,0
507198,11071,110712,1,1,1107122,0
507199,11071,110712,1,1,1107122,0
507200,11071,110712,1,1,1107122,0
507201,11071,110713,1,1,1107132,1
507202,11071,110713,1,1,1107132,1
507203,11071,110713,1,1,1107132,1
507204,11071,110713,1,1,1107132,1
507205,11071,110713,1,1,1107132,1
507206,11071,110713,1,1,1107132,1
507207,11071,110713,1,1,1107132,1
507208,11071,110713,1,1,1107132,1
507209,11071,110714,1,1,1107142,1
507210,11071,110714,1,1,1107142,1
507211,11071,110714,1,1,1107142,1
507212,11071,110714,1,1,1107142,1
507213,11071,110714,1,1,1107142,1
507214,11071,110714,1,1,1107142,1
507215,11071,110714,1,1,1107142,1
507216,11071,110714,1,1,1107142,0
507217,11071,110715,1,1,1107152,0
507218,11071,110715,1,1,1107152,0
507219,11071,110715,1,1,1107152,0
507220,11071,110715,1,1,1107152,0
507221,11071,110715,1,1,1107152,0
507222,11071,110715,1,1,1107152,0
507223,11071,110715,1,1,1107152,0
507224,11071,110715,1,1,1107152,0
507225,11072,110721,1,1,1107212,1
507226,11072,110721,1,1,1107212,1
507227,11072,110721,1,1,1107212,1
507228,11072,110721,1,1,1107212,1
507229,11072,110721,1,1,1107212,0
507230,11072,110721,1,1,1107212,0
507231,11072,110721,1,1,1107212,0
507232,11072,110721,1,1,1107212,0
507233,11072,110722,1,1,1107222,1
507234,11072,110722,1,1,1107222,1
507235,11072,110722,1,1,1107222,1
507236,11072,110722,1,1,1107222,1
507237,11072,110722,1,1,1107222,1
507238,11072,110722,1,1,1107222,1
507239,11072,110722,1,1,1107222,0
507240,11072,110722,1,1,1107222,0
507241,11072,110723,1,1,1107232,1
507242,11072,110723,1,1,1107232,1
507243,11072,110723,1,1,1107232,1
507244,11072,110723,1,1,1107232,1
507245,11072,110723,1,1,1107232,1
507246,11072,110723,1,1,1107232,1
507247,11072,110723,1,1,1107232,1
507248,11072,110723,1,1,1107232,0
507249,11072,110724,1,1,1107242,1
507250,11072,110724,1,1,1107242,1
507251,11072,110724,1,1,1107242,0
507252,11072,110724,1,1,1107242,0
507253,11072,110724,1,1,1107242,0
507254,11072,110724,1,1,1107242,0
507255,11072,110724,1,1,1107242,0
507256,11072,110724,1,1,1107242,0
507257,11072,110725,1,1,1107252,0
507258,11072,110725,1,1,1107252,0
507259,11072,110725,1,1,1107252,0
507260,11072,110725,1,1,1107252,0
507261,11072,110725,1,1,1107252,0
507262,11072,110725,1,1,1107252,0
507263,11072,110725,1,1,1107252,0
507264,11072,110725,1,1,1107252,0
507265,11073,110731,1,1,1107312,1
507266,11073,110731,1,1,1107312,1
507267,11073,110731,1,1,1107312,0
507268,11073,110731,1,1,1107312,0
507269,11073,110731,1,1,1107312,0
507270,11073,110731,1,1,1107312,0
507271,11073,110731,1,1,1107312,0
507272,11073,110731,1,1,1107312,0
507273,11073,110732,1,1,1107322,1
507274,11073,110732,1,1,1107322,1
507275,11073,110732,1,1,1107322,1
507276,11073,110732,1,1,1107322,1
507277,11073,110732,1,1,1107322,1
507278,11073,110732,1,1,1107322,1
507279,11073,110732,1,1,1107322,0
507280,11073,110732,1,1,1107322,0
507281,11073,110733,1,1,1107332,1
507282,11073,110733,1,1,1107332,1
507283,11073,110733,1,1,1107332,0
507284,11073,110733,1,1,1107332,0
507285,11073,110733,1,1,1107332,0
507286,11073,110733,1,1,1107332,0
507287,11073,110733,1,1,1107332,0
507288,11073,110733,1,1,1107332,0
507289,11073,110734,1,1,1107342,1
507290,11073,110734,1,1,1107342,1
507291,11073,110734,1,1,1107342,1
507292,11073,110734,1,1,1107342,1
507293,11073,110734,1,1,1107342,1
507294,11073,110734,1,1,1107342,1
507295,11073,110734,1,1,1107342,1
507296,11073,110734,1,1,1107342,1
507297,11073,110735,1,1,1107352,1
507298,11073,110735,1,1,1107352,1
507299,11073,110735,1,1,1107352,1
507300,11073,110735,1,1,1107352,1
507301,11073,110735,1,1,1107352,1
507302,11073,110735,1,1,1107352,1
507303,11073,110735,1,1,1107352,1
507304,11073,110735,1,1,1107352,0
507305,11074,110741,1,1,1107412,1
507306,11074,110741,1,1,1107412,0
507307,11074,110741,1,1,1107412,0
507308,11074,110741,1,1,1107412,0
507309,11074,110741,1,1,1107412,0
507310,11074,110741,1,1,1107412,0
507311,11074,110741,1,1,1107412,0
507312,11074,110741,1,1,1107412,0
507313,11074,110742,1,1,1107422,1
507314,11074,110742,1,1,1107422,1
507315,11074,110742,1,1,1107422,1
507316,11074,110742,1,1,1107422,1
507317,11074,110742,1,1,1107422,0
507318,11074,110742,1,1,1107422,0
507319,11074,110742,1,1,1107422,0
507320,11074,110742,1,1,1107422,0
507321,11074,110743,1,1,1107432,1
507322,11074,110743,1,1,1107432,1
507323,11074,110743,1,1,1107432,1
507324,11074,110743,1,1,1107432,1
507325,11074,110743,1,1,1107432,1
507326,11074,110743,1,1,1107432,0
507327,11074,110743,1,1,1107432,0
507328,11074,110743,1,1,1107432,0
507329,11074,110744,1,1,1107442,0
507330,11074,110744,1,1,1107442,0
507331,11074,110744,1,1,1107442,0
507332,11074,110744,1,1,1107442,0
507333,11074,110744,1,1,1107442,0
507334,11074,110744,1,1,1107442,0
507335,11074,110744,1,1,1107442,0
507336,11074,110744,1,1,1107442,0
507337,11074,110745,1,1,1107452,1
507338,11074,110745,1,1,1107452,1
507339,11074,110745,1,1,1107452,1
507340,11074,110745,1,1,1107452,1
507341,11074,110745,1,1,1107452,1
507342,11074,110745,1,1,1107452,0
507343,11074,110745,1,1,1107452,0
507344,11074,110745,1,1,1107452,0
507345,11075,110751,1,1,1107512,0
507346,11075,110751,1,1,1107512,0
507347,11075,110751,1,1,1107512,0
507348,11075,110751,1,1,1107512,0
507349,11075,110751,1,1,1107512,0
507350,11075,110751,1,1,1107512,0
507351,11075,110751,1,1,1107512,0
507352,11075,110751,1,1,1107512,0
507353,11075,110753,1,1,1107532,1
507354,11075,110753,1,1,1107532,1
507355,11075,110753,1,1,1107532,1
507356,11075,110753,1,1,1107532,0
507357,11075,110753,1,1,1107532,0
507358,11075,110753,1,1,1107532,0
507359,11075,110753,1,1,1107532,0
507360,11075,110753,1,1,1107532,0
507361,11075,110754,1,1,1107542,1
507362,11075,110754,1,1,1107542,1
507363,11075,110754,1,1,1107542,1
507364,11075,110754,1,1,1107542,1
507365,11075,110754,1,1,1107542,1
507366,11075,110754,1,1,1107542,1
507367,11075,110754,1,1,1107542,1
507368,11075,110754,1,1,1107542,0
507369,11075,110755,1,1,1107552,1
507370,11075,110755,1,1,1107552,1
507371,11075,110755,1,1,1107552,1
507372,11075,110755,1,1,1107552,1
507373,11075,110755,1,1,1107552,1
507374,11075,110755,1,1,1107552,1
507375,11075,110755,1,1,1107552,0
507376,11075,110755,1,1,1107552,0
507377,11076,110762,1,1,1107622,0
507378,11076,110762,1,1,1107622,0
507379,11076,110762,1,1,1107622,0
507380,11076,110762,1,1,1107622,0
507381,11076,110762,1,1,1107622,0
507382,11076,110762,1,1,1107622,0
507383,11076,110762,1,1,1107622,0
507384,11076,110762,1,1,1107622,0
507385,11076,110763,1,1,1107632,1
507386,11076,110763,1,1,1107632,1
507387,11076,110763,1,1,1107632,1
507388,11076,110763,1,1,1107632,0
507389,11076,110763,1,1,1107632,0
507390,11076,110763,1,1,1107632,0
507391,11076,110763,1,1,1107632,0
507392,11076,110763,1,1,1107632,0
507393,11076,110764,1,1,1107642,1
507394,11076,110764,1,1,1107642,1
507395,11076,110764,1,1,1107642,1
507396,11076,110764,1,1,1107642,1
507397,11076,110764,1,1,1107642,0
507398,11076,110764,1,1,1107642,0
507399,11076,110764,1,1,1107642,0
507400,11076,110764,1,1,1107642,0
507401,11076,110765,1,1,1107652,1
507402,11076,110765,1,1,1107652,1
507403,11076,110765,1,1,1107652,1
507404,11076,110765,1,1,1107652,1
507405,11076,110765,1,1,1107652,1
507406,11076,110765,1,1,1107652,0
507407,11076,110765,1,1,1107652,0
507408,11076,110765,1,1,1107652,0
507409,11077,110771,1,1,1107712,1
507410,11077,110771,1,1,1107712,1
507411,11077,110771,1,1,1107712,0
507412,11077,110771,1,1,1107712,0
507413,11077,110771,1,1,1107712,0
507414,11077,110771,1,1,1107712,0
507415,11077,110771,1,1,1107712,0
507416,11077,110771,1,1,1107712,0
507417,11077,110772,1,1,1107722,1
507418,11077,110772,1,1,1107722,1
507419,11077,110772,1,1,1107722,0
507420,11077,110772,1,1,1107722,0
507421,11077,110772,1,1,1107722,0
507422,11077,110772,1,1,1107722,0
507423,11077,110772,1,1,1107722,0
507424,11077,110772,1,1,1107722,0
507425,11077,110773,1,1,1107732,1
507426,11077,110773,1,1,1107732,1
507427,11077,110773,1,1,1107732,1
507428,11077,110773,1,1,1107732,1
507429,11077,110773,1,1,1107732,0
507430,11077,110773,1,1,1107732,0
507431,11077,110773,1,1,1107732,0
507432,11077,110773,1,1,1107732,0
507433,11077,110774,1,1,1107742,1
507434,11077,110774,1,1,1107742,1
507435,11077,110774,1,1,1107742,1
507436,11077,110774,1,1,1107742,1
507437,11077,110774,1,1,1107742,1
507438,11077,110774,1,1,1107742,1
507439,11077,110774,1,1,1107742,0
507440,11077,110774,1,1,1107742,0
507441,11077,110775,1,1,1107752,1
507442,11077,110775,1,1,1107752,1
507443,11077,110775,1,1,1107752,1
507444,11077,110775,1,1,1107752,1
507445,11077,110775,1,1,1107752,1
507446,11077,110775,1,1,1107752,1
507447,11077,110775,1,1,1107752,0
507448,11077,110775,1,1,1107752,0
507449,11078,110781,1,1,1107812,0
507450,11078,110781,1,1,1107812,0
507451,11078,110781,1,1,1107812,0
507452,11078,110781,1,1,1107812,0
507453,11078,110781,1,1,1107812,0
507454,11078,110781,1,1,1107812,0
507455,11078,110781,1,1,1107812,0
507456,11078,110781,1,1,1107812,0
507457,11078,110782,1,1,1107822,1
507458,11078,110782,1,1,1107822,0
507459,11078,110782,1,1,1107822,0
507460,11078,110782,1,1,1107822,0
507461,11078,110782,1,1,1107822,0
507462,11078,110782,1,1,1107822,0
507463,11078,110782,1,1,1107822,0
507464,11078,110782,1,1,1107822,0
507465,11078,110783,1,1,1107832,1
507466,11078,110783,1,1,1107832,0
507467,11078,110783,1,1,1107832,0
507468,11078,110783,1,1,1107832,0
507469,11078,110783,1,1,1107832,0
507470,11078,110783,1,1,1107832,0
507471,11078,110783,1,1,1107832,0
507472,11078,110783,1,1,1107832,0
507473,11078,110784,1,1,1107842,1
507474,11078,110784,1,1,1107842,1
507475,11078,110784,1,1,1107842,1
507476,11078,110784,1,1,1107842,0
507477,11078,110784,1,1,1107842,0
507478,11078,110784,1,1,1107842,0
507479,11078,110784,1,1,1107842,0
507480,11078,110784,1,1,1107842,0
507481,11078,110785,1,1,1107852,1
507482,11078,110785,1,1,1107852,1
507483,11078,110785,1,1,1107852,1
507484,11078,110785,1,1,1107852,1
507485,11078,110785,1,1,1107852,0
507486,11078,110785,1,1,1107852,0
507487,11078,110785,1,1,1107852,0
507488,11078,110785,1,1,1107852,0
507489,11079,110793,1,1,1107932,0
507490,11079,110793,1,1,1107932,0
507491,11079,110793,1,1,1107932,0
507492,11079,110793,1,1,1107932,0
507493,11079,110793,1,1,1107932,0
507494,11079,110793,1,1,1107932,0
507495,11079,110793,1,1,1107932,0
507496,11079,110793,1,1,1107932,0
507497,11080,110801,1,1,1108012,1
507498,11080,110801,1,1,1108012,1
507499,11080,110801,1,1,1108012,1
507500,11080,110801,1,1,1108012,1
507501,11080,110801,1,1,1108012,1
507502,11080,110801,1,1,1108012,0
507503,11080,110801,1,1,1108012,0
507504,11080,110801,1,1,1108012,0
507505,11081,110811,1,1,1108112,1
507506,11081,110811,1,1,1108112,1
507507,11081,110811,1,1,1108112,1
507508,11081,110811,1,1,1108112,0
507509,11081,110811,1,1,1108112,0
507510,11081,110811,1,1,1108112,0
507511,11081,110811,1,1,1108112,0
507512,11081,110811,1,1,1108112,0
507513,11081,110813,1,1,1108132,1
507514,11081,110813,1,1,1108132,1
507515,11081,110813,1,1,1108132,1
507516,11081,110813,1,1,1108132,1
507517,11081,110813,1,1,1108132,1
507518,11081,110813,1,1,1108132,1
507519,11081,110813,1,1,1108132,0
507520,11081,110813,1,1,1108132,0
507521,11081,110814,1,1,1108142,0
507522,11081,110814,1,1,1108142,0
507523,11081,110814,1,1,1108142,0
507524,11081,110814,1,1,1108142,0
507525,11081,110814,1,1,1108142,0
507526,11081,110814,1,1,1108142,0
507527,11081,110814,1,1,1108142,0
507528,11081,110814,1,1,1108142,0
507529,11082,110821,1,1,1108212,1
507530,11082,110821,1,1,1108212,1
507531,11082,110821,1,1,1108212,1
507532,11082,110821,1,1,1108212,1
507533,11082,110821,1,1,1108212,1
507534,11082,110821,1,1,1108212,1
507535,11082,110821,1,1,1108212,1
507536,11082,110821,1,1,1108212,0
507537,11082,110823,1,1,1108232,1
507538,11082,110823,1,1,1108232,1
507539,11082,110823,1,1,1108232,1
507540,11082,110823,1,1,1108232,1
507541,11082,110823,1,1,1108232,1
507542,11082,110823,1,1,1108232,1
507543,11082,110823,1,1,1108232,1
507544,11082,110823,1,1,1108232,0
507545,11082,110824,1,1,1108242,1
507546,11082,110824,1,1,1108242,1
507547,11082,110824,1,1,1108242,1
507548,11082,110824,1,1,1108242,1
507549,11082,110824,1,1,1108242,1
507550,11082,110824,1,1,1108242,1
507551,11082,110824,1,1,1108242,1
507552,11082,110824,1,1,1108242,0
507553,11082,110825,1,1,1108252,1
507554,11082,110825,1,1,1108252,1
507555,11082,110825,1,1,1108252,1
507556,11082,110825,1,1,1108252,1
507557,11082,110825,1,1,1108252,1
507558,11082,110825,1,1,1108252,1
507559,11082,110825,1,1,1108252,0
507560,11082,110825,1,1,1108252,0
507561,11083,110831,1,1,1108312,1
507562,11083,110831,1,1,1108312,1
507563,11083,110831,1,1,1108312,1
507564,11083,110831,1,1,1108312,1
507565,11083,110831,1,1,1108312,0
507566,11083,110831,1,1,1108312,0
507567,11083,110831,1,1,1108312,0
507568,11083,110831,1,1,1108312,0
507577,11083,110834,1,1,1108342,1
507578,11083,110834,1,1,1108342,1
507579,11083,110834,1,1,1108342,1
507580,11083,110834,1,1,1108342,1
507581,11083,110834,1,1,1108342,1
507582,11083,110834,1,1,1108342,1
507583,11083,110834,1,1,1108342,1
507584,11083,110834,1,1,1108342,1
507585,11083,110835,1,1,1108352,1
507586,11083,110835,1,1,1108352,1
507587,11083,110835,1,1,1108352,1
507588,11083,110835,1,1,1108352,1
507589,11083,110835,1,1,1108352,1
507590,11083,110835,1,1,1108352,1
507591,11083,110835,1,1,1108352,1
507592,11083,110835,1,1,1108352,0
507593,11084,110841,1,1,1108412,1
507594,11084,110841,1,1,1108412,1
507595,11084,110841,1,1,1108412,1
507596,11084,110841,1,1,1108412,1
507597,11084,110841,1,1,1108412,0
507598,11084,110841,1,1,1108412,0
507599,11084,110841,1,1,1108412,0
507600,11084,110841,1,1,1108412,0
507601,11084,110842,1,1,1108422,1
507602,11084,110842,1,1,1108422,0
507603,11084,110842,1,1,1108422,0
507604,11084,110842,1,1,1108422,0
507605,11084,110842,1,1,1108422,0
507606,11084,110842,1,1,1108422,0
507607,11084,110842,1,1,1108422,0
507608,11084,110842,1,1,1108422,0
507609,11084,110845,1,1,1108452,1
507610,11084,110845,1,1,1108452,0
507611,11084,110845,1,1,1108452,0
507612,11084,110845,1,1,1108452,0
507613,11084,110845,1,1,1108452,0
507614,11084,110845,1,1,1108452,0
507615,11084,110845,1,1,1108452,0
507616,11084,110845,1,1,1108452,0
507617,11085,110851,1,1,1108512,1
507618,11085,110851,1,1,1108512,1
507619,11085,110851,1,1,1108512,0
507620,11085,110851,1,1,1108512,0
507621,11085,110851,1,1,1108512,0
507622,11085,110851,1,1,1108512,0
507623,11085,110851,1,1,1108512,0
507624,11085,110851,1,1,1108512,0
507625,11085,110852,1,1,1108522,1
507626,11085,110852,1,1,1108522,1
507627,11085,110852,1,1,1108522,1
507628,11085,110852,1,1,1108522,1
507629,11085,110852,1,1,1108522,1
507630,11085,110852,1,1,1108522,1
507631,11085,110852,1,1,1108522,1
507632,11085,110852,1,1,1108522,0
507633,11085,110853,1,1,1108532,0
507634,11085,110853,1,1,1108532,0
507635,11085,110853,1,1,1108532,0
507636,11085,110853,1,1,1108532,0
507637,11085,110853,1,1,1108532,0
507638,11085,110853,1,1,1108532,0
507639,11085,110853,1,1,1108532,0
507640,11085,110853,1,1,1108532,0
507641,11085,110854,1,1,1108542,1
507642,11085,110854,1,1,1108542,1
507643,11085,110854,1,1,1108542,1
507644,11085,110854,1,1,1108542,1
507645,11085,110854,1,1,1108542,1
507646,11085,110854,1,1,1108542,1
507647,11085,110854,1,1,1108542,0
507648,11085,110854,1,1,1108542,0
507649,11085,110855,1,1,1108552,0
507650,11085,110855,1,1,1108552,0
507651,11085,110855,1,1,1108552,0
507652,11085,110855,1,1,1108552,0
507653,11085,110855,1,1,1108552,0
507654,11085,110855,1,1,1108552,0
507655,11085,110855,1,1,1108552,0
507656,11085,110855,1,1,1108552,0
507657,11086,110861,1,1,1108612,1
507658,11086,110861,1,1,1108612,1
507659,11086,110861,1,1,1108612,1
507660,11086,110861,1,1,1108612,1
507661,11086,110861,1,1,1108612,0
507662,11086,110861,1,1,1108612,0
507663,11086,110861,1,1,1108612,0
507664,11086,110861,1,1,1108612,0
507665,11087,110871,1,1,1108712,1
507666,11087,110871,1,1,1108712,0
507667,11087,110871,1,1,1108712,0
507668,11087,110871,1,1,1108712,0
507669,11087,110871,1,1,1108712,0
507670,11087,110871,1,1,1108712,0
507671,11087,110871,1,1,1108712,0
507672,11087,110871,1,1,1108712,0
507673,11087,110872,1,1,1108722,0
507674,11087,110872,1,1,1108722,0
507675,11087,110872,1,1,1108722,0
507676,11087,110872,1,1,1108722,0
507677,11087,110872,1,1,1108722,0
507678,11087,110872,1,1,1108722,0
507679,11087,110872,1,1,1108722,0
507680,11087,110872,1,1,1108722,0
507681,11087,110873,1,1,1108732,0
507682,11087,110873,1,1,1108732,0
507683,11087,110873,1,1,1108732,0
507684,11087,110873,1,1,1108732,0
507685,11087,110873,1,1,1108732,0
507686,11087,110873,1,1,1108732,0
507687,11087,110873,1,1,1108732,0
507688,11087,110873,1,1,1108732,0
507689,11088,110882,1,1,1108822,1
507690,11088,110882,1,1,1108822,1
507691,11088,110882,1,1,1108822,1
507692,11088,110882,1,1,1108822,1
507693,11088,110882,1,1,1108822,1
507694,11088,110882,1,1,1108822,0
507695,11088,110882,1,1,1108822,0
507696,11088,110882,1,1,1108822,0
507697,11088,110883,1,1,1108832,1
507698,11088,110883,1,1,1108832,1
507699,11088,110883,1,1,1108832,1
507700,11088,110883,1,1,1108832,0
507701,11088,110883,1,1,1108832,0
507702,11088,110883,1,1,1108832,0
507703,11088,110883,1,1,1108832,0
507704,11088,110883,1,1,1108832,0
507705,11088,110884,1,1,1108842,1
507706,11088,110884,1,1,1108842,1
507707,11088,110884,1,1,1108842,1
507708,11088,110884,1,1,1108842,1
507709,11088,110884,1,1,1108842,1
507710,11088,110884,1,1,1108842,1
507711,11088,110884,1,1,1108842,1
507712,11088,110884,1,1,1108842,1
507713,11089,110891,1,1,1108912,1
507714,11089,110891,1,1,1108912,1
507715,11089,110891,1,1,1108912,1
507716,11089,110891,1,1,1108912,0
507717,11089,110891,1,1,1108912,0
507718,11089,110891,1,1,1108912,0
507719,11089,110891,1,1,1108912,0
507720,11089,110891,1,1,1108912,0
507721,11089,110892,1,1,1108922,1
507722,11089,110892,1,1,1108922,1
507723,11089,110892,1,1,1108922,1
507724,11089,110892,1,1,1108922,1
507725,11089,110892,1,1,1108922,1
507726,11089,110892,1,1,1108922,0
507727,11089,110892,1,1,1108922,0
507728,11089,110892,1,1,1108922,0
507729,11089,110893,1,1,1108932,1
507730,11089,110893,1,1,1108932,1
507731,11089,110893,1,1,1108932,0
507732,11089,110893,1,1,1108932,0
507733,11089,110893,1,1,1108932,0
507734,11089,110893,1,1,1108932,0
507735,11089,110893,1,1,1108932,0
507736,11089,110893,1,1,1108932,0
507737,11090,110901,1,1,1109012,1
507738,11090,110901,1,1,1109012,1
507739,11090,110901,1,1,1109012,1
507740,11090,110901,1,1,1109012,1
507741,11090,110901,1,1,1109012,1
507742,11090,110901,1,1,1109012,0
507743,11090,110901,1,1,1109012,0
507744,11090,110901,1,1,1109012,0
507745,11090,110902,1,1,1109022,1
507746,11090,110902,1,1,1109022,1
507747,11090,110902,1,1,1109022,1
507748,11090,110902,1,1,1109022,1
507749,11090,110902,1,1,1109022,1
507750,11090,110902,1,1,1109022,0
507751,11090,110902,1,1,1109022,0
507752,11090,110902,1,1,1109022,0
507753,11090,110903,1,1,1109032,1
507754,11090,110903,1,1,1109032,1
507755,11090,110903,1,1,1109032,0
507756,11090,110903,1,1,1109032,0
507757,11090,110903,1,1,1109032,0
507758,11090,110903,1,1,1109032,0
507759,11090,110903,1,1,1109032,0
507760,11090,110903,1,1,1109032,0
507761,11090,110904,1,1,1109042,1
507762,11090,110904,1,1,1109042,1
507763,11090,110904,1,1,1109042,1
507764,11090,110904,1,1,1109042,1
507765,11090,110904,1,1,1109042,1
507766,11090,110904,1,1,1109042,1
507767,11090,110904,1,1,1109042,0
507768,11090,110904,1,1,1109042,0
507769,11090,110905,1,1,1109052,1
507770,11090,110905,1,1,1109052,1
507771,11090,110905,1,1,1109052,1
507772,11090,110905,1,1,1109052,1
507773,11090,110905,1,1,1109052,1
507774,11090,110905,1,1,1109052,0
507775,11090,110905,1,1,1109052,0
507776,11090,110905,1,1,1109052,0
507777,11091,110911,1,1,1109112,1
507778,11091,110911,1,1,1109112,1
507779,11091,110911,1,1,1109112,0
507780,11091,110911,1,1,1109112,0
507781,11091,110911,1,1,1109112,0
507782,11091,110911,1,1,1109112,0
507783,11091,110911,1,1,1109112,0
507784,11091,110911,1,1,1109112,0
507785,11091,110912,1,1,1109122,1
507786,11091,110912,1,1,1109122,1
507787,11091,110912,1,1,1109122,1
507788,11091,110912,1,1,1109122,1
507789,11091,110912,1,1,1109122,1
507790,11091,110912,1,1,1109122,1
507791,11091,110912,1,1,1109122,1
507792,11091,110912,1,1,1109122,0
507793,11091,110913,1,1,1109132,1
507794,11091,110913,1,1,1109132,1
507795,11091,110913,1,1,1109132,1
507796,11091,110913,1,1,1109132,1
507797,11091,110913,1,1,1109132,1
507798,11091,110913,1,1,1109132,0
507799,11091,110913,1,1,1109132,0
507800,11091,110913,1,1,1109132,0
507801,11091,110914,1,1,1109142,1
507802,11091,110914,1,1,1109142,1
507803,11091,110914,1,1,1109142,1
507804,11091,110914,1,1,1109142,1
507805,11091,110914,1,1,1109142,1
507806,11091,110914,1,1,1109142,1
507807,11091,110914,1,1,1109142,0
507808,11091,110914,1,1,1109142,0
507809,11092,110921,1,1,1109212,1
507810,11092,110921,1,1,1109212,1
507811,11092,110921,1,1,1109212,1
507812,11092,110921,1,1,1109212,1
507813,11092,110921,1,1,1109212,1
507814,11092,110921,1,1,1109212,1
507815,11092,110921,1,1,1109212,1
507816,11092,110921,1,1,1109212,0
507817,11092,110922,1,1,1109222,1
507818,11092,110922,1,1,1109222,1
507819,11092,110922,1,1,1109222,1
507820,11092,110922,1,1,1109222,1
507821,11092,110922,1,1,1109222,1
507822,11092,110922,1,1,1109222,1
507823,11092,110922,1,1,1109222,0
507824,11092,110922,1,1,1109222,0
507825,11092,110923,1,1,1109232,1
507826,11092,110923,1,1,1109232,1
507827,11092,110923,1,1,1109232,1
507828,11092,110923,1,1,1109232,1
507829,11092,110923,1,1,1109232,1
507830,11092,110923,1,1,1109232,0
507831,11092,110923,1,1,1109232,0
507832,11092,110923,1,1,1109232,0
507833,11092,110924,1,1,1109242,1
